gene	sulem2015	saleheen2017	elgh	karcewski2019	deboever2018	any
MVP	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MX1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
MX2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MXD1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MXD3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MXD4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MXI1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MXRA5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MXRA7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MXRA8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYADM	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYADML2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYB	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYBBP1A	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
MYBL1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYBL2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYBPC1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYBPC2	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
MYBPC3	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
MYBPH	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MYBPHL	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
MYC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYCBP	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYCBP2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYCBPAP	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
MYCL	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYCN	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYCT1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
MYD88	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYDGF	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYEF2	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
MYEOV	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYF5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYF6	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
MYH1	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
MYH10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYH11	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYH13	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MYH14	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYH15	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
MYH2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYH3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYH4	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
MYH6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYH7	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
MYH7B	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
MYH8	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
MYH9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYL1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYL10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYL12A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYL12B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYL2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYL3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYL4	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
MYL5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYL6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYL6B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYL7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYL9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYLIP	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYLK	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYLK2	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
MYLK3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYLK4	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
MYLPF	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYMK	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYMX	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYNN	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYO10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYO15A	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
MYO15B	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
MYO16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYO18A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYO18B	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
MYO19	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
MYO1A	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
MYO1B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYO1C	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYO1D	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYO1E	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYO1F	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
MYO1G	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
MYO1H	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE
MYO3A	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
MYO3B	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
MYO5A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYO5B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYO5C	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
MYO6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYO7A	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
MYO7B	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
MYO9A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYO9B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYOC	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE
MYOCD	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYOCOS	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYOD1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYOF	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
MYOG	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYOM1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYOM2	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
MYOM3	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
MYORG	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
MYOT	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYOZ1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYOZ2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYOZ3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYPN	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYPOP	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYRF	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYRFL	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYRIP	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYSM1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYT1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYT1L	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MYZAP	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MZB1	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
MZF1	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
MZT1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
MZT2A	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
MZT2B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
N4BP1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
N4BP2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
N4BP2L1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
N4BP2L2	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
N4BP3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
N6AMT1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAA10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAA11	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAA15	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAA16	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
NAA20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAA25	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAA30	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAA35	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAA38	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAA40	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAA50	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAA60	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAA80	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAAA	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
NAALAD2	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
NAALADL1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAALADL2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAB1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAB2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NABP1	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
NABP2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NACA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NACA2	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
NACAD	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NACC1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NACC2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NADK	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NADK2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NADSYN1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAE1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAF1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAGA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
NAGK	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
NAGLU	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAGPA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAGS	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAIF1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAIP	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
NALCN	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAMPT	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NANOG	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NANOGNB	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
NANOGP8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NANOS1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NANOS2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NANOS3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NANP	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NANS	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAP1L1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAP1L2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAP1L3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAP1L4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAP1L5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAPA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAPB	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAPEPLD	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
NAPG	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAPRT	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAPSA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NARF	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NARS	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NARS2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NASP	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAT1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
NAT10	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
NAT14	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAT16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAT2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAT8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAT8B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAT8L	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAT9	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
NATD1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAV1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAV2	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
NAV3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAXD	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NAXE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NBAS	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
NBDY	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NBEA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NBEAL1	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
NBEAL2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NBL1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NBN	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NBPF1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NBPF10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NBPF11	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE
NBPF12	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
NBPF14	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
NBPF15	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NBPF19	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NBPF20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NBPF26	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NBPF3	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
NBPF4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NBPF6	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
NBPF9	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE
NBR1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCALD	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCAM1	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
NCAM2	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
NCAN	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCAPD2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCAPD3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCAPG	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCAPG2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCAPH	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCAPH2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCBP1	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
NCBP2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCBP2-AS2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCBP2L	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCBP3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCCRP1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCDN	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCEH1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCF1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCF2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCF4	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
NCK1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCK2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCKAP1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCKAP1L	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCKAP5	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
NCKAP5L	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCKIPSD	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCL	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCLN	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCMAP	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
NCOA1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCOA2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCOA3	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
NCOA4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCOA5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCOA6	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
NCOA7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCOR1	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
NCOR2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCR1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCR2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCR3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCR3LG1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCS1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NCSTN	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDC1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDC80	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDE1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDEL1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDFIP1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDFIP2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDN	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDNF	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDOR1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDP	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDRG1	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
NDRG2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDRG3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDRG4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDST1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDST2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDST3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDST4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFA1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFA10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFA11	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFA12	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFA13	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
NDUFA2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFA3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFA4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFA4L2	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
NDUFA5	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
NDUFA6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFA7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFA8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFA9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFAB1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFAF1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFAF2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFAF3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFAF4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFAF5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFAF6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFAF7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFAF8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFB1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFB10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFB11	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
NDUFB2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFB3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFB4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFB5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFB6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFB7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFB8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFB9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFC1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFC2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFS1	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
NDUFS2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFS3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFS4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFS5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFS6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFS7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFS8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFV1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFV2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDUFV3	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
NEB	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
NEBL	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NECAB1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NECAB2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NECAB3	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
NECAP1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NECAP2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NECTIN1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NECTIN2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NECTIN3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NECTIN4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NEDD1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NEDD4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NEDD4L	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NEDD8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NEDD9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NEFH	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NEFL	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NEFM	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NEGR1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NEIL1	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
NEIL2	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
NEIL3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NEK1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NEK10	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE
NEK11	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NEK2	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
NEK3	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
NEK4	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
NEK5	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE
NEK6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NEK7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NEK8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NEK9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NELFA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NELFB	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NELFCD	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NELFE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NELL1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NELL2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NEMF	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NEMP1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NEMP2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NENF	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
NEO1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NEPRO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NES	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NET1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NETO1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NETO2	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
NEU1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
